,trna.rep.1.tp.1,trna.rep.2.tp.1,trna.rep.3.tp.1,trna.rep.1.tp.2,trna.rep.2.tp.2,trna.rep.3.tp.2,trna.rep.1.tp.3,trna.rep.2.tp.3,trna.rep.3.tp.3,trna.rep.1.tp.4,trna.rep.2.tp.4,trna.rep.3.tp.4,rbf.rep.1.tp.1,rbf.rep.2.tp.1,rbf.rep.3.tp.1,rbf.rep.1.tp.2,rbf.rep.2.tp.2,rbf.rep.3.tp.2,rbf.rep.1.tp.3,rbf.rep.2.tp.3,rbf.rep.3.tp.3,rbf.rep.1.tp.4,rbf.rep.2.tp.4,rbf.rep.3.tp.4
VNG_1844G,158.026,142.312,122.6,113.051,123.598,105.816,80.9224,84.1676,50.2147,32.684,31.3329,29.8341,47.2048,25.1586,16.539,19.3894,11.5758,16.4716,6.8365,8.78481,9.48452,4.8187,0,3.06989
VNG_1845C,108.6,103.185,99.1101,81.6158,92.3755,81.8538,60.8543,72.6756,42.7981,25.0008,28.3789,26.729,60.1991,24.6329,20.4815,10.4383,17.5728,18.79,5.47642,9.13824,8.73082,8.00682,2.5082,1.64286
VNG_1846C,27.048,25.1881,24.2619,17.5036,22.7248,19.4789,23.4202,20.5186,14.5355,15.3044,20.1794,14.1837,27.3385,17.1727,13.8903,23.9223,14.8597,8.7434,9.86352,6.02946,6.63056,5.95569,0,10.9924
VNG_1848H,40.2995,33.8717,41.2406,29.3516,33.0999,36.837,31.2836,33.1727,27.7378,21.5572,25.4476,21.873,10.3248,47.144,62.8103,33.5615,19.9525,56.0435,23.4061,8.92916,21.6251,4.988,14.1849,11.5059
VNG_1847G,38.5651,35.0035,33.6168,37.2031,43.981,33.2712,69.409,64.0238,56.7748,29.6721,38.4425,29.6448,16.9285,22.869,10.408,19.3137,10.7403,12.0108,8.40583,10.6874,14.0084,8.31547,5.05081,3.0395
VNG_1849H,34.2701,29.9374,28.858,23.8034,25.1808,23.8542,26.5222,19.7192,16.8751,8.6319,13.7987,11.4521,29.7602,18.5042,16.8603,18.261,16.8277,15.6038,12.2613,11.0516,9.2416,4.5443,3.83601,2.40834
VNG_1850G,206.235,186.091,169.713,148.498,159.424,152.568,70.8833,86.865,62.0241,28.7353,31.5071,28.0689,71.9393,38.4888,37.0024,27.9213,31.4866,25.5006,11.2003,4.43867,5.60813,8.2414,4.35832,2.07854
VNG_1851G,27.3296,23.323,21.1115,18.7958,23.4367,25.6968,26.5122,20.0757,15.0863,8.7641,11.3887,9.80756,31.9981,25.7836,21.7482,34.6281,15.6816,21.4728,13.5341,9.8065,10.7794,1.07152,1.55009,2.12546
VNG_1852H,13.1145,12.8905,12.0679,9.27003,13.8125,12.9904,18.9469,15.0964,8.90171,5.5536,15.0771,9.55396,27.7865,18.6011,8.82409,17.4233,14.6701,16.9538,2.52039,6.02272,6.55948,1.84239,1.46478,5.24711
VNG_1853G,47.4407,43.7134,34.2523,35.4136,42.2039,30.5849,55.2424,56.2294,41.0057,65.3061,66.9906,51.2246,26.1532,20.9417,15.6473,19.9935,25.3002,16.9942,12.7905,15.9541,21.9406,15.2723,10.8033,18.9568
VNG_1856G,28.5795,30.0261,33.6783,64.4875,75.1928,53.5535,182.316,237.005,221.624,316.212,297.434,312.557,15.3458,7.73023,13.9885,40.6208,28.6725,21.0712,73.5195,82.4086,89.6255,151.703,89.8958,100.018
VNG_1857C,20.4735,21.8266,20.1642,36.0129,53.1799,37.3403,159.038,161.441,131.185,155.508,209.601,180.824,4.48576,3.20959,3.85217,6.66898,6.60381,3.12325,20.0164,6.2691,13.8351,13.6438,6.26778,12.8606
VNG_1859G,19.5143,13.7714,15.0106,13.1223,15.7257,13.247,15.3705,8.77947,5.14249,5.78504,5.16038,6.75017,11.9736,10.4075,8.15538,23.3877,10.2149,8.50471,8.36435,2.46927,5.46427,0,2.43212,0
VNG_1861C,251.491,230.787,167.431,133.915,140.201,128.853,76.3484,58.7172,40.9568,74.6148,63.2062,64.4475,55.05,42.4836,16.2305,26.5703,22.6021,15.1437,1.46785,9.44589,5.20851,7.95554,2.92672,4.6293
VNG_1862G,112.232,105.724,80.9989,64.3352,78.9578,71.7338,83.7997,48.3038,43.1874,39.6152,38.3643,41.4129,22.4392,23.8221,13.7082,17.1648,11.3995,9.82554,3.02416,14.5034,8.0486,11.3672,3.44717,0.999037
VNG_1864G,54.4253,44.2253,37.0947,33.8982,49.2885,39.6792,86.453,33.8244,32.1815,34.9351,36.8412,41.4653,15.316,8.845,5.55721,0,11.8004,1.29518,0,2.24615,1.46353,3.70293,1.2925,7.25986
VNG_1865H,874.397,873.454,828.058,1026.1,955.224,846.83,1746.22,1575.72,1412,6398.13,5432.66,6332.53,77.132,64.2205,31.8006,39.4278,25.5336,19.809,0,102.905,103.636,122.089,141.428,301.869
VNG_1866G,163.746,151.866,152.043,128.568,137.48,148.487,97.8338,102.798,74.3874,51.9095,57.0369,53.9184,31.3901,33.7144,18.5559,29.8951,24.1316,25.3538,2.81788,9.77251,18.4388,15.66,14.8428,36.8713
VNG_1867G,8.85453,10.1386,9.38611,5.078,6.98425,7.67185,36.0875,4.4109,6.95409,10.5878,13.0706,14.6438,3.32577,4.5352,3.62209,0,0,1.5776,0,1.35619,2.01062,2.50035,2.53234,3.55686
VNG_1868G,12.1705,11.6738,8.56079,5.93399,7.33555,6.86795,30.1426,4.78751,6.06958,7.65549,9.2855,10.7525,0,3.10778,2.09811,1.4835,0,0.727807,0,0,2.57313,1.21843,0,1.26832
VNG_1869C,44.2816,46.1761,32.503,20.7998,22.0278,21.5172,35.7943,7.45343,8.47657,8.60746,8.22376,9.90426,5.32285,2.74598,2.60894,2.60371,1.10526,0.427042,0,0,1.06263,1.21607,1.75429,0
VNG_1871G,13.1506,9.68085,9.28507,6.39675,7.99792,6.61813,21.7679,5.40911,5.11284,8.79425,8.95368,9.54185,2.24254,5.72031,4.37241,3.25411,5.52986,2.47432,0,0.871736,3.14717,2.67507,0,1.90078
VNG_1872C,5.06633,4.50887,5.48356,4.55861,5.83416,5.2068,16.4475,7.22454,5.83325,5.58994,7.26906,7.52821,4.31368,2.80396,2.55262,4.1747,1.46995,2.13334,0,3.6399,0,0,0,4.48197
VNG_1873G,742.007,750.925,695.867,618.806,621.336,818.834,362.101,382.99,293.017,63.4217,81.2108,74.2635,187.572,108.746,99.6713,119.096,65.1833,65.4498,18.9105,24.6835,30.7923,4.79172,6.29044,8.8291
VNG_1874C,73.2035,72.9584,64.9439,58.6913,54.0155,69.0841,45.2065,33.7771,31.1448,31.7531,25.4886,27.6219,230.65,128.039,58.5636,144.012,121.385,68.7521,36.797,39.9674,23.6241,21.3287,10.7409,14.6805
VNG_1875G,172.025,160.813,147.517,141.333,152.179,139.466,61.1753,84.0005,52.6709,26.7825,30.0048,25.2503,44.2205,24.2369,17.3867,21.2164,11.8088,17.7442,3.14077,6.31364,8.43606,1.63522,0.859497,3.21917
VNG_1877C,69.6066,54.6935,51.5063,46.6439,47.8911,40.2631,41.5932,18.0654,13.6649,5.42712,6.85873,6.91811,45.3019,2.51457,6.2258,0,0,7.75626,0,0,0,0,0,0
VNG_1879G,86.5181,81.3783,74.5026,61.7128,65.6184,60.1015,50.188,28.5575,23.2942,6.81062,8.32155,10.5833,42.4801,31.1912,18.3089,24.7067,12.3185,16.6224,2.64862,9.51767,4.34288,3.02605,2.67962,0
VNG_1880C,20.1973,21.2027,17.7525,14.6842,20.7174,16.8617,37.5129,23.095,16.6556,9.63169,12.7962,11.6185,29.0188,16.5853,11.0545,11.1001,14.6133,9.48102,8.29913,12.1105,10.8345,6.40498,1.66502,0
VNG_1882G,19.8614,17.1904,20.0561,24.9201,24.5906,19.8274,40.5555,23.3465,19.0377,5.14397,5.92785,6.85651,5.50568,6.66722,2.87463,8.04492,0,2.69118,5.90183,1.19168,4.83396,0,0,1.23225
VNG_1883G,9.23877,9.91663,9.48667,9.62354,10.5264,9.85755,28.3455,12.5106,8.42143,3.97801,4.3476,5.88519,6.40804,9.21262,5.2175,11.3786,11.2632,5.57889,1.36425,2.67341,5.14963,0.569515,1.68825,0
VNG_1884G,7.5191,8.565,8.91245,7.61967,6.56205,7.61255,16.8767,8.33536,5.7137,1.74499,2.54067,3.91635,9.36364,4.46442,2.67289,6.7621,4.67675,4.40796,3.11801,1.89466,4.20522,1.25713,0,0
VNG_1886C,30.2024,24.425,27.1753,24.4871,26.7753,25.8797,19.7387,14.553,10.8083,3.44249,4.06939,4.87792,82.9214,34.844,21.9469,40.8232,31.0205,23.193,3.07293,8.94696,2.63961,0,0,0
VNG_1887G,113.441,96.7392,84.0251,58.4307,69.1318,61.0813,52.7736,50.6438,33.3468,21.3787,28.8203,23.1034,59.3364,48.8623,32.4293,26.8536,25.5978,26.8627,11.1189,13.2072,12.3803,5.69532,7.24442,4.59284
VNG_1889H,595.913,441.46,428.432,284.599,205.524,306.172,164.89,201.374,155.007,84.3632,87.4491,66.8274,276.159,133.36,130.936,70.5826,45.7096,92.1999,20.9446,73.6872,37.1051,7.28537,0,0
VNG_1890H,8.46794,12.7263,13.6464,20.3447,22.0397,25.3157,82.1993,40.1789,48.7619,25.812,26.7822,32.3045,0,0,0.520149,1.61674,1.16225,1.45292,1.96233,0,0.763393,1.74272,0,0.752869
VNG_1891H,9.71294,11.3886,9.43482,7.97567,12.783,9.60951,50.3064,8.83371,9.85751,7.88111,7.93616,11.5552,6.26638,2.32428,0.675714,0,1.1,1.27743,0.665694,0.488125,1.04074,0,0,0
VNG_1893G,18.9508,19.4756,17.4727,20.8858,26.4966,19.6799,85.1379,48.8496,45.4265,16.9025,16.6375,16.6679,8.27848,8.92711,6.09089,12.971,7.1109,4.36838,3.71634,0,6.10151,2.6446,2.13167,5.14042
VNG_1894C,10.2571,11.4506,9.66808,8.25853,14.2741,13.2215,33.3474,19.1915,15.219,6.82333,11.3917,10.4899,28.2848,19.0474,8.81745,13.0624,12.3,17.363,9.01159,8.09107,14.095,2.67823,2.82351,6.90295
VNG_1895H,55.1114,41.2359,41.387,41.0669,46.6394,42.0035,79.0135,63.6795,55.5883,50.8477,55.4586,51.2104,149.04,186.138,143.378,177.766,127.457,89.3118,47.0984,88.3739,54.2352,29.4888,11.3866,6.94398
VNG_1896C,29.4385,29.6502,26.3961,24.2642,28.9328,23.2492,63.5855,33.4401,31.3937,18.2294,18.7412,20.4549,0.960101,3.05706,1.48351,3.86951,0.602605,2.36653,0.963163,1.69779,1.47924,0.856289,1.19976,0.506935
VNG_1898C,188.047,196.44,236.913,256.861,306.391,307.735,726.81,743.626,728.442,375.065,335.862,371.475,36.0557,25.9338,9.79753,37.958,18.126,22.196,5.3172,28.0796,19.6002,15.0477,2.88085,4.03761
VNG_1899G,94.1777,87.7508,71.2577,104.779,110.09,78.2202,151.329,160.122,136.819,104.19,87.4295,76.2442,31.8729,22.2158,13.9238,45.901,7.4033,26.5127,10.4505,9.66443,24.1989,4.7939,0,4.99562
VNG_1900C,55.7419,53.4736,49.6498,47.2222,50.8766,46.6521,65.7644,80.7279,70.1568,33.3686,38.2206,34.1669,129.073,51.2668,55.8934,96.1472,57.748,54.5176,28.6709,53.4657,46.1148,13.708,9.72766,23.0188
VNG_1901C,241.28,207.455,155.375,93.9265,130.668,104.887,108.555,61.8412,48.7196,62.1371,51.6913,58.7152,48.2594,51.449,28.6838,26.2976,30.654,23.2766,19.0271,18.554,15.3313,8.71605,6.48683,13.4162
VNG_1902H,62.864,59.0229,51.3345,45.0902,52.9536,49.089,109.302,42.1722,47.2596,16.5857,22.982,23.6582,54.4318,0,11.2208,27.8241,18.019,0,0,0,18.2838,0,0,0
VNG_1903C,91.0448,82.6651,72.1384,66.9704,67.5324,59.7366,154.033,145.223,116.616,83.4055,74.4393,58.9123,11.0677,1.44925,2.10193,3.40833,1.89388,2.32368,6.20878,9.68344,6.49357,2.08142,1.10969,4.63579
VNG_1904H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1905C,36.4876,35.6542,33.404,22.5658,26.0589,27.4619,24.3084,16.9845,11.9378,11.1949,14.3085,15.3013,23.5863,11.8071,10.0319,5.30135,7.36997,6.31913,7.80793,0.942834,6.94347,6.14099,1.88891,4.51216
VNG_1906H,39.7151,36.1471,22.5325,26.7709,31.5092,27.0912,63.3099,20.8131,19.3235,19.4986,18.3546,18.6027,14.7921,24.2678,24.7488,18.4325,19.1573,9.09628,5.20482,6.34859,6.85752,11.7162,8.58414,0
VNG_t31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1907H,67.3598,72.6703,48.5566,31.0499,42.6305,38.4625,67.0445,33.9388,40.3034,34.7069,26.8895,35.4981,119.922,58.0593,31.8135,27.5964,38.612,25.0001,0,6.42025,0,3.82386,0,3.46936
VNG_1910H,483.521,349.028,336.296,277.121,220.208,191.96,105.54,110.335,87.5033,55.5338,48.6749,44.5502,262.372,103.268,63.9202,60.9625,55.2713,67.3821,0,0,16.0239,12.5848,0,26.671
VNG_1911G,159.787,153.884,138.545,107.015,129.586,118.191,145.93,121.023,99.4465,50.1498,53.6673,55.4929,43.3373,23.3088,20.8878,20.4932,14.2417,13.3952,5.4607,10.1243,6.10402,3.52909,2.18741,3.85811
VNG_1912G,172.148,164.492,163.069,159.017,156.315,170.041,114.695,131.73,77.256,85.7134,83.5469,88.1878,64.4309,33.2012,27.432,27.6836,22.6617,21.5703,7.77708,9.9057,8.5272,6.84939,6.6892,8.99378
VNG_1914G,305.002,278.733,260.116,273.03,285.926,258.134,272.753,315.776,257.572,113.298,115.101,116.633,123.864,48.81,38.0444,55.1931,42.0602,51.2328,11.4048,51.9175,47.4516,21.1496,7.14649,14.1922
VNG_1916H,422.68,410.983,395.1,318.299,387.476,348.87,260.156,252.493,205.141,102.327,105.505,133.577,78.9831,28.1949,13.5085,20.6558,16.7791,20.2595,8.02437,8.84866,17.4321,2.57701,0,10.5997
VNG_t32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1917H,67.9493,61.6773,56.7471,41.4271,53.2082,52.3209,104.013,57.1232,55.8825,28.5817,31.1711,27.8975,131.936,45.9376,42.033,30.6556,19.8527,33.8838,0,10.668,24.1734,6.3284,0,6.7059
VNG_1918C,58.8333,53.4241,36.9966,27.8976,34.406,28.9354,44.2496,21.1575,17.4621,12.4884,9.49969,12.4814,24.0683,24.0611,12.22,12.1435,16.2809,8.08763,6.86862,10.3075,6.10709,5.24259,0,4.69498
VNG_1919H,6.34408,7.00037,4.92153,3.50064,4.7383,6.36594,11.7773,3.69959,3.41948,1.50978,3.98985,4.11211,0,5.79324,7.17171,5.92788,0,8.9347,0,0,0,3.05931,0,0
VNG_1921H,9.90548,7.10694,5.71024,5.10066,6.47937,8.804,14.7047,3.90922,2.96167,2.28645,3.61514,4.62316,0,5.04123,2.25859,0,3.3406,0,0,0,0,0,0,0
VNG_1920H,22.8873,18.5538,18.0386,12.0674,16.3936,14.754,41.7983,14.5514,16.4279,21.779,25.1055,25.4786,98.6332,66.0928,59.0066,58.4806,42.539,45.3622,30.2307,8.95834,16.5043,26.2801,4.58609,5.47929
VNG_1922G,73.1406,79.7573,62.0803,112.099,145.016,97.8311,799.203,650.807,831.45,1560.15,1627.63,1678.72,0,56.575,35.0184,43.4174,14.0586,21.8134,32.2091,113.318,114.122,134.443,155.739,427.389
VNG_1924G,35.0106,33.5065,32.2829,46.6671,59.2299,53.7825,339.151,267.227,358.694,692.436,732.333,763.126,6.60897,5.27585,5.58043,14.6578,12.0302,6.24112,28.0471,21.8723,35.9028,53.2953,31.1871,59.6052
VNG_1925H,376.573,257.664,232.176,222.204,146.857,178.21,103.841,98.019,45.6538,158.525,127.722,116.313,0,0,0,0,0,0,0,0,54.5236,42.8216,74.4067,90.7518
VNG_1926G,361.421,321.104,285.02,343.58,334.465,305.858,117.786,168.039,103.131,44.3406,43.5623,38.9168,10.2216,22.1211,17.5803,20.5539,16.487,10.0423,8.58388,6.91577,5.85626,4.33822,2.40913,11.7777
VNG_1927H,128.161,121.602,96.7483,79.8491,71.6074,67.5659,119.964,30.2172,27.9224,26.926,26.0388,29.8215,70.9117,28.3399,32.1596,14.4993,9.38978,7.2846,0,6.30709,9.5278,0,0,0
VNG_1929G,153.73,131.783,106.2,78.2984,78.474,75.2729,39.906,20.1575,14.5907,7.41265,6.83279,8.98447,163.119,113.016,41.2002,88.6063,41.8688,41.1825,6.98618,0,20.2967,4.43293,9.94659,12.6747
VNG_1932G,91.3609,93.6079,87.0792,92.1275,122.967,115.723,127.375,78.7452,53.5721,48.3643,48.7132,67.086,61.2882,26.8685,21.2959,44.6705,21.2837,21.291,15.4527,12.5933,21.1388,12.2991,3.60141,14.1672
VNG_1933G,526.873,611.329,442.951,592.708,643.329,464.22,516.301,786.839,476.994,440.738,391.563,403.906,405.554,220.05,140.808,261.758,225.651,167.232,125.28,168.597,137.429,78.2771,60.5166,97.2096
VNG_1934H,794.966,840.616,711.07,874.84,873.057,741.634,908.294,1015.45,650.279,515.252,499.788,493.304,99.9327,138.288,97.6615,182.948,132.85,122.661,68.8662,69.77,81.3325,20.2888,23.346,32.1968
VNG_1935C,52.7371,43.7127,39.401,50.6749,45.1556,48.3731,51.8091,50.3583,25.7918,11.9447,18.2778,18.8539,88.3427,69.5745,53.3813,70.3844,97.1333,62.1801,32.3671,34.7272,18.2151,8.19608,12.5032,13.7437
VNG_1937C,36.9726,35.899,30.0735,26.3516,30.0385,28.5844,41.0948,20.0218,14.5455,11.4801,12.0488,13.4657,7.50571,12.9876,9.84361,12.5379,9.00383,7.91492,1.5036,1.91413,4.90963,2.00116,0,1.40033
VNG_1938C,24.0932,25.0625,19.6538,12.348,16.7097,17.0737,46.8869,10.3417,12.9634,10.3277,9.12591,12.278,7.93642,5.65162,3.28846,2.32501,0.491604,3.41055,0,2.01053,1.41153,0.385543,0.541726,2.29554
VNG_1939G,79.1584,63.3828,75.5685,239.65,242.718,92.5763,68.9325,74.3769,46.6887,39.7196,34.2692,31.0336,35.9828,23.1677,20.3523,121.466,57.0128,25.9569,5.82318,11.8585,14.244,3.93199,3.08356,5.53574
VNG_1940H,102.148,81.9108,82.1961,183.334,214.459,93.3139,100.161,79.2039,53.2259,36.453,34.655,36.416,31.3133,26.0716,0,48.0196,20.7318,56.2931,0,0,0,8.26079,0,0
VNG_1941C,110.873,100.02,86.1294,97.4643,102.379,77.3903,72.3395,65.7517,47.0644,28.6069,27.9002,30.7859,181.654,99.7611,71.8617,95.6354,103.802,75.467,33.6262,17.6571,32.0889,29.766,28.1085,22.7906
VNG_1942H,434.725,419.569,431.377,757.668,955.138,613.797,655.775,1027.61,810.621,476.401,577.305,488.668,65.5933,56.7978,32.452,127.412,99.8838,40.4295,29.8486,87.5109,48.4727,17.3042,18.0407,22.0037
VNG_1943H,218.709,170.567,227.073,384.014,459.521,260.95,233.642,318.099,287.817,119.211,129.799,116.313,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1945G,55.7763,43.966,60.8881,198.667,284.946,78.9959,41.3369,53.3426,28.2321,15.9901,21.4794,15.7193,10.2871,10.3923,3.84713,40.849,36.0106,12.3635,0,11.1047,3.27864,4.3713,4.29267,5.37944
VNG_1944C,339.363,258.084,379.382,1293.88,1827.15,529.778,226.233,259.584,161.761,126.005,121.192,97.9703,0,4.59863,11.3857,14.1165,18.2838,35.4615,0,0,9.27628,7.28537,0,0
VNG_1946G,57.7978,46.7801,38.9231,38.13,44.8607,27.6898,36.7328,21.549,17.1853,24.8522,20.2171,19.0493,15.9942,8.43784,4.24705,6.23324,7.11438,4.60599,2.25428,2.74189,3.99074,4.17482,0,0
VNG_1948H,69.5589,59.0646,46.801,49.7508,50.6843,42.0431,46.4846,41.9474,36.7849,13.4238,15.7017,17.0883,18.5993,22.6782,10.7795,21.7818,18.6394,13.4587,3.95801,12.8968,16.904,1.40399,4.84667,1.45327
VNG_1949G,83.5299,81.0157,70.1811,103.055,95.887,90.5409,184.878,233.354,205.367,160.219,165.914,150.948,79.7192,31.8132,19.1815,21.6224,24.6874,15.1839,49.2829,22.5276,35.3156,11.093,29.5193,0
VNG_1951G,12.9613,16.8353,17.3812,10.115,16.1613,14.9788,64.8482,13.1296,15.6419,6.57115,7.12512,11.2059,9.65192,7.2646,3.73294,4.64412,1.54111,4.41109,2.6884,2.61208,1.81666,0.733804,0.521583,0.689957
VNG_1952H,13.1983,15.2113,18.3901,13.408,18.3389,17.931,54.4091,20.7199,21.3387,8.92801,11.3434,15.6342,0,0.536574,0.949163,1.62108,0.45393,0.55054,0.735842,0,1.07846,0.559982,0,0.870719
VNG_1953C,9.78972,12.4306,14.1085,9.10813,12.7823,12.282,56.9498,11.7779,14.0511,4.89982,5.46057,10.1451,8.33776,2.68498,2.83429,2.01529,1.91043,1.90569,2.10805,1.93708,2.76186,0.284131,0.399663,0.513655
VNG_1954H,109.212,112.537,102.821,78.9694,75.137,91.8912,63.7354,39.2395,31.8978,21.1759,15.3831,18.6722,40.757,0,4.2009,20.8339,0,0,0,0,0,10.7521,0,0
VNG_1956H,28.6637,34.2924,28.8231,27.462,31.2104,44.4117,59.9128,26.0137,40.1592,6.36198,7.41092,11.1493,12.5903,6.64467,2.60365,17.2116,9.07524,4.48915,0,0,10.4459,0,0,0
VNG_1957G,37.3999,36.7824,33.4735,24.9454,27.2058,26.3431,29.4538,14.0415,11.8601,5.04298,6.4684,7.9322,22.7579,14.337,9.63138,6.79714,7.0007,6.09772,1.02393,2.62157,3.40447,0.406254,0.669465,4.18243
VNG_1959G,106.941,94.859,74.9717,46.5745,59.3659,52.4359,53.2625,21.456,24.3054,15.259,14.7182,17.9232,46.9512,37.1119,32.6433,19.2982,18.5026,27.4344,44.6366,26.0421,21.319,14.0573,38.6101,9.4975
VNG_1960H,89.7856,61.494,60.0454,68.6534,69.8674,58.4175,95.0382,109.683,91.5608,47.7542,65.4937,61.0297,0,25.4451,0,0,0,0,0,0,0,0,0,0
VNG_1962C,37.5417,37.3049,31.2876,27.6434,32.7091,32.1116,60.7344,47.5638,31.588,22.2836,30.3861,25.4225,6.73877,7.91946,3.52973,12.0799,2.13398,7.57461,0,10.3378,3.95965,1.85683,0,11.1883
VNG_1963H,150.692,130.886,103.048,86.4429,91.742,101.739,63.4304,58.6972,48.2992,21.9201,22.9699,23.1299,54.4637,29.9285,16.6621,22.5345,10.6953,24.1314,0,12.9314,4.91281,0,0,4.07591
VNG_1964H,49.9407,48.8724,51.977,28.4145,39.0253,36.566,39.8184,25.4741,17.8467,4.51931,9.5928,9.69258,17.1162,15.1397,5.80722,8.2484,6.52784,6.9778,0,1.22226,3.63093,0,1.25031,1.65114
VNG_1965H,247.244,251.395,267.376,166.306,162.52,154.981,76.3726,103.702,75.277,17.5661,25.8422,25.3363,44.2498,34.3614,24.9823,20.9754,16.144,14.7261,8.50757,11.6765,6.64895,4.6172,1.23374,9.36941
VNG_1967G,268.351,284.235,286.531,187.164,180.541,172.289,104.58,104.948,79.5338,22.7549,28.4147,29.434,32.0866,35.2757,20.4265,22.5874,15.0506,14.259,6.9306,6.53197,9.61601,1.44692,1.1823,0
VNG_1969G,65.2604,62.6408,57.1261,29.5575,32.8757,28.2839,32.1901,14.78,11.3802,23.6607,23.0954,25.3373,17.4613,10.622,9.34733,4.5457,5.48525,3.89596,0.995824,0,2.71218,1.98796,2.23695,3.01414
VNG_1971G,28.6054,28.9992,29.5021,13.1799,16.1951,16.2546,30.4952,11.0328,8.42716,12.3806,15.5867,15.264,6.62922,3.33011,2.98285,1.36372,0.284427,2.37606,0,0.505221,0.361116,1.27748,0,1.58779
VNG_1972G,53.8233,58.4171,59.2597,32.9063,36.5629,34.918,57.1647,32.1351,28.0971,25.7404,27.4933,31.1128,7.47153,1.88271,1.85574,3.79342,1.41863,1.3638,0,5.73232,2.68621,2.9159,1.02426,1.23526
VNG_1973H,9.95113,13.5894,14.1872,20.1285,25.4059,25.7062,559.411,255.173,593.915,292.265,338.422,318.205,1.64605,1.32682,0.371255,2.94832,0.579531,1.8065,4.7326,7.22767,24.3405,6.62501,3.83014,21.0785
VNG_1974H,49.2342,43.2708,42.6342,27.1755,28.4562,28.6985,32.8557,24.2933,20.3612,20.7788,17.2978,19.5825,39.4828,10.5245,12.2622,13.1975,15.7775,15.5242,0,2.94114,6.25219,3.79304,2.94676,0
VNG_1976H,7.31991,33.5839,32.8758,6.40718,41.0652,40.6329,352.08,6.06597,36.7379,11.5875,18.7322,72.8155,0,6.33252,0,0,0,0,0,0,0,0,0,0
VNG_1977H,25.1427,44.7573,40.5936,40.2183,62.8151,49.3301,332.501,92.9777,128.551,73.782,71.5215,74.7049,17.1177,2.09769,1.8054,5.8609,3.73018,1.23399,8.70962,8.04273,4.20829,4.45438,1.20601,7.15085
VNG_1978H,36.5003,61.4156,59.3411,59.7018,90.9151,70.0632,364.072,104.718,137.295,83.2122,72.741,86.8269,3.23569,0.292212,0.249518,1.18803,0.384044,0.39583,1.04905,0,0,0.978252,0,0
VNG_t33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1980C,60.8662,53.4379,47.5597,34.5649,38.0775,38.9149,32.3804,22.9068,18.1762,15.931,16.0026,17.954,12.7871,6.7975,3.71717,5.85646,1.77124,2.69019,3.47551,6.87337,0,0,0,2.71054
VNG_1983H,18.4611,16.0066,14.9787,12.6883,11.9511,18.365,20.0033,7.0148,6.18243,2.62687,3.40174,4.50094,23.5279,13.3889,9.723,16.7205,5.24164,7.82209,1.44153,2.53681,1.26046,0.517744,0,1.01637
VNG_1982C,30.6676,28.5558,25.43,22.5023,22.3306,20.2411,37.5141,14.6509,11.0093,5.68324,6.93333,8.66783,41.7943,18.1874,9.27355,12.6255,13.9638,6.55616,1.46273,2.74489,4.39504,0.582765,1.67234,0
VNG_1984G,42.3907,38.8445,39.6576,31.0802,33.1005,33.8675,35.0523,27.3128,21.2987,8.91585,12.6748,11.4155,81.1897,39.3675,23.6413,55.1362,22.5426,14.1346,4.9985,6.49171,11.2324,7.84986,0,7.14223
VNG_1985C,53.2181,52.0258,48.3093,51.0227,52.2691,44.9812,66.2079,52.0392,44.9128,38.4566,32.6028,30.4316,16.6663,12.5353,9.16748,7.47903,9.34021,11.6015,13.0929,8.46191,10.9037,16.1064,4.71482,4.16782
VNG_1986C,72.6092,75.9763,69.7918,60.9323,50.901,54.551,30.9738,22.9157,14.6037,5.35763,5.55848,7.2388,97.7212,35.4437,21.0144,33.4814,25.3787,18.7461,8.21061,8.36696,9.09181,5.52731,2.61068,2.09191
VNG_1987G,208.724,236.406,197.429,205.685,211.115,164.208,99.3446,88.1057,57.2892,25.8421,21.6805,21.1916,80.6315,65.4627,42.1158,68.4189,56.8734,51.1698,21.3085,28.7569,29.5905,13.3382,4.8467,4.76627
VNG_1988G,318.775,296.193,222.897,218.184,233.281,177.383,103.008,74.5851,46.2563,20.2894,18.3671,18.8137,174.421,100.634,67.6922,93.6173,57.7238,38.5487,10.6488,24.6672,6.40767,15.4444,4.0662,4.7003
VNG_1989H,131.222,111.649,116.188,82.5704,95.2947,95.3662,88.1971,49.2107,38.93,31.1653,32.3781,41.0283,29.4407,8.31985,8.14182,19.4924,13.8602,13.0234,13.8877,4.54048,0,0,0,0
VNG_1991H,52.8275,45.3796,42.5937,29.4951,34.9684,40.0078,77.4124,18.2405,18.7352,9.32903,10.205,18.5823,6.7231,3.92725,3.33865,1.64297,1.97993,2.85446,0,0,0,0.704655,1.07165,0
